"view_count","description","title","url","created","image_url","type","id","owner_id"
4,"Google Public Data Explorer bubble chart with the number of cases per date and district.","Google Public Data Explorer Bubble Chart","http://www.google.com/publicdata/explore?ds=eq10po6kah9si_&ctype=b&strail=true&bcs=d&nselm=s&met_s=deaths_cum&scale_s=lin&ind_s=false&met_y=cases_cum&fdim_y=case_type:confirmed&scale_y=lin&ind_y=false&met_x=cases_cum&fdim_x=case_type:probable&scale_x=lin&ind_x=false&dimp_c=district:country&idim=district:20:12:37&ifdim=district&tunit=D&pit=1412978400000&hl=en&dl=en&ind=false&icfg=eq10po6kah9si_%253A2%253Adistrict%26%2620:59:-31:2014-08-20%7Ceq10po6kah9si_%253A2%253Adistrict%26%2637:-74:-86:2014-08-20%7Ceq10po6kah9si_%253A2%253Adistrict%26%2612:::2014-08-20&iconSize=0.35","2014-10-18T14:35:48.509033","https://docs.hdx.rwlabs.org/wp-content/uploads/bubbles2.png","application","6001c3c3-0a08-4d71-85d3-0d9e50edceee","154de241-38d6-47d3-a77f-0a9848a61df3"
4,"Google Public Data Explorer map with the representation of Ebola cases.","Google Public Data Explorer Map","http://www.google.com/publicdata/explore?ds=eq10po6kah9si_&ctype=m&strail=false&bcs=d&nselm=s&met_s=cases_cum&scale_s=lin&ind_s=false&ifdim=district&tunit=D&pit=1412892000000&hl=en&dl=en&ind=false&xMax=-5.891764156250019&xMin=-18.94352196875002&yMax=4.0345925292218&yMin=11.99141057995339&mapType=t&icfg=eq10po6kah9si_%253A2%253Adistrict%26%264:-71:-40:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2611:24:-45:&iconSize=0.47","2014-10-18T14:27:07.392998","https://docs.hdx.rwlabs.org/wp-content/uploads/map.png","application","c5772e9b-690b-4526-af4e-ac091ad8bf7e","154de241-38d6-47d3-a77f-0a9848a61df3"
5,"A visualisation of Market Prices from WFP","Ebola stricken countries Market Prices","http://simonbjohnson.github.io/Ebola_Market_prices/","2014-11-26T19:21:03.778037","http://docs.hdx.rwlabs.org/wp-content/uploads/Simon.Ebola_.WFP_.png","api","07460085-e662-4bca-9f70-61e215c38c5d","23b4c749-bd1b-499c-a8f1-8d76240a534d"
0,"Este documento permite visualizar información sobre la situación humanitaria de Colombia en un periodo determinado, georeferenciada y representada mediante gráficas y tablas","Infograma I Sem 2014","http://www.salahumanitaria.co/es/visuals/infograma-situaci%C3%B3n-humanitaria-en-colombia-primer-semestre-2014","2014-12-11T16:10:59.988181","https://farm9.staticflickr.com/8657/15998133612_9755fe0e4d_o_d.jpg","paper","63f154a1-f076-457f-8d73-fb9fd42b1ee5","9e33f172-ada0-4534-a0e6-f068db9553e2"
4,"Interactive map with district-level data about Ebola cases.","New York Times Map of Ebola Cases","http://www.nytimes.com/interactive/2014/07/31/world/africa/ebola-virus-outbreak-qa.html","2014-10-24T19:36:31.788324","https://docs.hdx.rwlabs.org/wp-content/uploads/nytimes-map.gif","Viz","b1c59d31-2126-4d72-a91f-4e4be0a3b4ba","a90b56e3-13af-42c7-8e2a-19d4628ec9c3"
3,"This interactive graphs depict the proportion of households characterized by poor or borderline food consumption across selected countries. ","WFP VAM visualization in Tableau","https://public.tableausoftware.com/profile/kevin.lynch#!/vizhome/WorldFoodProgrammeFoodSecurityAnalysis/InteractiveView","2014-10-29T14:54:00.170662","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2014-07-15-at-10.14.55-AM.png","visualization","4e729012-90ce-4436-bd2d-4c1e25acfee2","060468e4-2f33-4488-8504-c4b10cc34821"
7,"ArcGIS map of health facilities in Sierra Leone.","Interactive Map of Health Facilities in Sierra Leone","http://www.arcgis.com/home/webmap/viewer.html?webmap=71ab9be3181541bf91d6d76938653acb&extent=-16.4288,5.9195,-5.9698,10.9926","2014-10-25T19:12:09.172171","https://docs.hdx.rwlabs.org/wp-content/uploads/sierra_leone_health_facilities.png","Viz","024d208b-8837-4694-a25e-ddd8498fefeb","154de241-38d6-47d3-a77f-0a9848a61df3"
9,"HDX visualization of the health facilities locations in Mali.","Health Facilities Map","https://data.hdx.rwlabs.org/dataset/mali-health-facilities/resource/e152bb47-e14c-471c-b47d-0cc93da531db","2014-10-24T15:20:13.293722","https://docs.hdx.rwlabs.org/wp-content/uploads/health-facility-map.png","Visualisation","bf335168-3b0b-40e8-b55c-df7820dd9f11","154de241-38d6-47d3-a77f-0a9848a61df3"
6,"ArcGIS map of health facilities in Guinea.","Interactive Map of Health Facilities in Guinea","http://www.arcgis.com/home/webmap/viewer.html?webmap=1c1d7efe44f046a4ba36a2ba45b7ef53&extent=-15.4014,7.4107,-7.3044,12.4626","2014-10-25T19:09:10.280233","https://docs.hdx.rwlabs.org/wp-content/uploads/guinea_health_facilities.png","Viz","b5807e52-9fea-4cb0-8e55-2bdeeb93a7c5","154de241-38d6-47d3-a77f-0a9848a61df3"
1,"Las Tendencias Humanitarias, describe la situación humanitaria en Colombia.El periodo de análisis es entre noviembre de 2012 a septiembre de 2014, periodo que coincide con los diálogos de paz de la Habana.","Tendencias Humanitarias - Colombia - Nov 2012 - Sep 2014","http://www.salahumanitaria.co/sites/www.salahumanitaria.co/files/141216_Humanitarian_trends_III_Trim_2014.pdf","2014-12-17T15:59:38.571559","https://farm8.staticflickr.com/7565/15996869251_27d6812d38_o_d.png","paper","521e6388-0a82-415c-a9bc-eebbb2c16e9e","9e33f172-ada0-4534-a0e6-f068db9553e2"
5,"Interactive map with movement restriction data. ","West Africa Ebola Movement Restrictions Dashboard","http://simonbjohnson.github.io/Ebola-Blockades-Dashboard/","2014-10-27T20:19:24.736951","https://docs.hdx.rwlabs.org/wp-content/uploads/west_africa_dashboard.png","visualization","36263311-e39c-457f-821d-2be09f3e771e","154de241-38d6-47d3-a77f-0a9848a61df3"
5,"ArcGIS map of health facilities in West Africa.","Interactive Map of Health Facilities in West Africa","http://www.arcgis.com/home/webmap/viewer.html?webmap=21d7daa5f6a54e67b9a8f05ea98f2bec&extent=-25.8384,3.1836,15.9976,23.0588","2014-10-25T19:06:47.400422","https://docs.hdx.rwlabs.org/wp-content/uploads/west_africa_health_facilities.png","Viz","07c690cd-e1b1-4441-8966-860f4adaeeed","154de241-38d6-47d3-a77f-0a9848a61df3"
29,"Map that shows locations of Ebola Treatment Units under construction. Click on **Map** after clicking the link.","Interactive Map of ETU Construction Sites","https://data.hdx.rwlabs.org/dataset/etu-constructions/resource/d9e90134-30e4-4e81-aba8-e30749796aad","2014-10-27T20:29:34.854034","https://docs.hdx.rwlabs.org/wp-content/uploads/etu_dod_map.png","visualization","5033fed5-c707-4b03-95ad-f9ab5035c42d","154de241-38d6-47d3-a77f-0a9848a61df3"
2,"Word Food Programme – Food Prices Visualization. Data Source: [WFP Vulnerability Analysis and Mapping (VAM)](https://data.hdx.rwlabs.org/dataset/food-prices-datasets-for-the-ebola-affected-countries). Created by Simon Johnson for HDX. Twitter: [@simon_b_Johnson](https://twitter.com/Simon_B_Johnson)","Ebola stricken countries Market Prices","http://simonbjohnson.github.io/Ebola_Market_prices/","2014-12-18T15:43:34.027601","https://docs.hdx.rwlabs.org/wp-content/uploads/WFP_vam_visual_2.png","visualization","24cf1820-8223-4ab2-9e9f-6a0178f16d3c","154de241-38d6-47d3-a77f-0a9848a61df3"
0,"In this issue: Planning for new realities in 2015, Colombia Humanitarian Needs Overview, Humanitarian Strategic Response Plan, Two years of Peace Talks, Stories from the field.","Colombia: Monthly Humanitarian Bulletin - November 2014","http://www.salahumanitaria.co/es/system/files/documents/files/141215%20Humanitarian%20Bulletin%20Colombia%20Nov%202014%20EN_1.pdf","2014-12-16T15:50:34.250213","https://farm8.staticflickr.com/7551/15850471427_229a1586a4_o_d.png","paper","a29e4824-ed63-486b-a3e0-8958b225eca4","9e33f172-ada0-4534-a0e6-f068db9553e2"
5,"Interactive visualization of new ebola treatment centers per month.","New York Times Visualization of New Ebola Centers ","http://www.nytimes.com/interactive/2014/07/31/world/africa/ebola-virus-outbreak-qa.html?_r=1","2014-11-03T19:05:11.561520","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2014-11-03-at-1.59.44-PM.png","visualization","fec4418f-c9be-41bb-bef4-d693e8a3e397","154de241-38d6-47d3-a77f-0a9848a61df3"
1,"After clicking on the gallery item click on the ""**Map**"" button. ","Map of Safe and Dignified Burial Teams Locations","https://data.hdx.rwlabs.org/dataset/safe-and-dignified-burial-teams/resource/8cb7a762-0353-499e-8dcf-3a472a4202c7","2014-11-28T19:44:14.128839","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2014-11-28-at-2.10.16-PM.png","visualization","28daf16f-cee1-4aa1-916f-f0dee75f110a","154de241-38d6-47d3-a77f-0a9848a61df3"
8,"Analysis of the travel and response time to laboratories working with Ebola patients. ","WHO Ebola Response Laboratory coverage analysis","https://data.hdx.rwlabs.org/storage/f/2014-11-11T11%3A00%3A39.861Z/20141110-lab-coverage-analysis-v7-ak.pdf","2014-11-12T22:35:10.746116","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2014-11-12-at-5.25.08-PM.png","paper","3a734399-d545-4c16-b60d-2257871204c9","154de241-38d6-47d3-a77f-0a9848a61df3"
5,"Click the graphs to filter the data to see who is funding who, where and by how much. ","Ebola Financial Tracking Dashboard","http://simonbjohnson.github.io/ebola-fts-dashboard/","2014-11-13T19:28:05.458764","https://docs.hdx.rwlabs.org/wp-content/uploads/fts-ebola-explorer.png","application","4a5d2bc4-a82b-4ac4-a2ca-0c34fa148ac1","154de241-38d6-47d3-a77f-0a9848a61df3"
2,"Bar chat that depicts the total number of people with access constrains per month since January, 2013.","Number of People with Access Constraints Bar Chart","https://data.hdx.rwlabs.org/group/col","2014-12-15T22:44:08.657873","https://docs.hdx.rwlabs.org/wp-content/uploads/0.2EA0.gif","visualization","87266d1a-a86d-4a62-bd2d-9da5a87a1d6e","154de241-38d6-47d3-a77f-0a9848a61df3"
5,"OpenStreetMap offers an [online map](http://www.openstreetmap.org) (and spatial database) which is updated by the minute. Various online maps are based on OpenStreetMap including Navigation tools such as [OSRM](http://map.project-osrm.org/). Tools and services allow data extracts for GIS specialists, Routable Garmin GPS data, Smartphone GPS navigation, and other device-compatible downloads. With an internet connection, regular syncing is possible with open access to the community contributed data as it comes in, with OpenStreetMap's bulk data downloads ideal for use offline. In addition, maps can also be printed to paper  (ie. FieldPapers and  MapOSMatic).  [See More](https://wiki.openstreetmap.org/wiki/2014_West_Africa_Ebola_Response#Map_and_Data_Services)","OpenStreetMap BaseMap & Data Exports for the West Africa Ebola outbreak ","https://wiki.openstreetmap.org/wiki/2014_West_Africa_Ebola_Response#Map_and_Data_Services","2014-11-16T00:56:04.641161","https://wiki.openstreetmap.org/w/images/thumb/b/be/Guekedou.png/500px-Guekedou.png","visualization","6f8e99d4-333c-44f2-b35c-ed45794fd5ba","af22e421-22df-44fb-aa8e-47b7801df5bf"
5,"Presentación con unos mapas creados con el shape file MINAS_Municipios_COL","Colombia Afectación por minas ","https://docs.google.com/presentation/d/1FukLUZNx3AztJJQUd9i8pEKa4ibFHB3ZgXLNfM6Ahyo/edit#slide=id.g41778e66c_15","2014-11-07T16:58:13.762122","","api","bc9c525a-dd81-4dc5-93ff-76a43c016b36","8d64e8cb-30f7-40d2-ad11-2f2fc101cd8c"
3,"After clicking the link, click on **map** then click on the fields **latitude** and **longitude** to make map.","Liberia ETCs Map","https://data.hdx.rwlabs.org/dataset/ebola-treatment-centers/resource/f0daad1e-7ebf-458d-8fa2-ff987903ecc0","2014-11-19T20:41:37.118916","https://docs.hdx.rwlabs.org/wp-content/uploads/Liberia-ETCs.png","visualization","89fe065f-d6f9-48fe-9b62-05553b12d5f8","154de241-38d6-47d3-a77f-0a9848a61df3"
6,"After clicking the link, click on **map** then click on the fields **latitude** and **longitude** to make map.","Sierra Leone ETCs Map","https://data.hdx.rwlabs.org/dataset/ebola-treatment-centers/resource/e8a9fa59-5068-4d2d-855e-788c63d061e8","2014-11-19T20:40:21.558805","https://docs.hdx.rwlabs.org/wp-content/uploads/Sierra-Leone-ETCs.png","visualization","ac0be3b5-ca3e-4477-b346-fb875c8d3c58","154de241-38d6-47d3-a77f-0a9848a61df3"
4,"Google Public Data Explorer bar chart with the number of cases by district.","Google Public Data Explorer Cases by District","http://www.google.com/publicdata/explore?ds=eq10po6kah9si_&ctype=c&strail=false&bcs=d&nselm=s&met_y=deaths_cum&scale_y=lin&ind_y=false&idim=district:37:33:12:20:34:52:54:27:38:49:48:4:26:58:57:60:21:29:56&ifdim=district&tunit=D&pit=1412892000000&hl=en&dl=en&ind=false&icfg=eq10po6kah9si_%253A2%253Adistrict%26%2637:41:-8:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2633:8:-86:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2612:4:-94:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2620:19:-79:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2634:21:-57:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2652:43:-36:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2654:36:-16:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2627:9:-35:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2638:9:-27:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2649:29:-13:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2648:13:-14:%7Ceq10po6kah9si_%253A2%253Adistrict%26%264:34:-128:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2661:37:-103:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2626:-1:-102:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2658:1:-81:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2657:-5:-55:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2660:-2:-32:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2621:25:-134:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2629:31:-107:%7Ceq10po6kah9si_%253A2%253Adistrict%26%2656:46:-71","2014-10-18T14:32:56.383348","https://docs.hdx.rwlabs.org/wp-content/uploads/barplot.png","application","963ed20d-785c-4538-9f22-e9d0e7f7bff6","154de241-38d6-47d3-a77f-0a9848a61df3"
0,"Prepared by the Humanitarian Country Team. Contents:Key humanitarian issues, Impact of the crisis, Drivers and underlying factors, Geographic scope and demographic profile of the crisis, Situation of the affected populations, Information gaps","Humanitarian Needs Overview - Colombia 2015","http://www.salahumanitaria.co/es/node/2071","2014-12-15T20:06:27.969025","https://farm8.staticflickr.com/7486/16028263651_ff68c6b676_o_d.png","paper","c1b8f7af-7c54-4943-a2be-b8b44ea08e04","9e33f172-ada0-4534-a0e6-f068db9553e2"
0,"El mapa se contruyó a partir de la metodogía del HNO, en donde se refleja el resultado total de los clúster utilizando indicadores de caseload y sectoriales, así como resultados de las encuestas MIRA y priorizaciones de los EHL.","Humanitarian Needs Overview 2015 - Brechas Totales","http://www.salahumanitaria.co/es/visuals/humanitarian-needs-overview-2015-brechas-totales","2014-12-10T14:24:18.109122","https://farm8.staticflickr.com/7575/15803363280_3d8f6b3189_o_d.png","visualization","43fd1402-ae30-44a0-b818-ec441876614b","9e33f172-ada0-4534-a0e6-f068db9553e2"
0,"El mapa se contruyó a partir de la metodogía del HNO, en donde se refleja el resultado total de los clúster utilizando indicadores de caseload y sectoriales, así como resultados de las encuestas MIRA y priorizaciones de los EHL","Humanitarian Needs Overview 2015 - Respuestas Totales","http://www.salahumanitaria.co/es/visuals/humanitarian-needs-overview-2015-total","2014-12-10T14:28:31.084759","https://farm8.staticflickr.com/7559/15989993062_98b9a05048_k_d.jpg","visualization","7c707a3f-cb72-4d44-902b-8d6935e643fd","9e33f172-ada0-4534-a0e6-f068db9553e2"
0,"El mapa se contruyó a partir de la metodogía del HNO, en donde se refleja el resultado total de los clúster utilizando indicadores de caseload y sectoriales, así como resultados de las encuestas MIRA y priorizaciones de los EHL","Overall Humanitarian Needs","http://www.salahumanitaria.co/es/visuals/humanitarian-needs-overview-2015-total-necesidades","2014-12-09T23:54:06.471731","https://farm9.staticflickr.com/8603/15800999037_7911979d93_o_d.png","visualization","bfd325ee-ed70-492c-85a7-fbfdf72094b8","9e33f172-ada0-4534-a0e6-f068db9553e2"
5,"Click the graphs to filter the data to see who is funding who, where and by how much. ","Ebola Financial Tracking Dashboard","http://simonbjohnson.github.io/ebola-fts-dashboard/","2014-11-13T19:38:04.050388","https://docs.hdx.rwlabs.org/wp-content/uploads/fts-ebola-explorer.png","application","4d7557ed-3c0e-4166-88b0-86d8e124ee22","154de241-38d6-47d3-a77f-0a9848a61df3"
4,"Rooms occupied by household by population groups sampled","Rooms occupied by household by population groups sampled","http://dart.jips.org/visualize?dataset=delhi&analyse1=HCRooms1&viztype=line","2014-12-04T14:44:23.380156","http://docs.hdx.rwlabs.org/wp-content/uploads/jips3.png","visualization","3c6329d6-1ed2-4c90-ad49-8c36ab4770e0","23b4c749-bd1b-499c-a8f1-8d76240a534d"
5,"Population groups sampled","Population groups sampled","http://dart.jips.org/visualize?dataset=delhi&viztype=pie","2014-12-04T14:36:38.191692","http://docs.hdx.rwlabs.org/wp-content/uploads/jips2.png","visualization","62f1146d-415e-48c7-80c5-ca6b5351defb","23b4c749-bd1b-499c-a8f1-8d76240a534d"
2,"Interactive map of the storm track by Pierre Béland, based on the same dataset.","Storm track map","http://umap.openstreetmap.fr/fr/map/openstreetmap-typhoon-hagupit-ruby-high-variabilit_23396#7/12.270/123.267","2014-12-07T15:27:59.216980","http://www.clipular.com/c/4690944244842496.png?k=HGL8y4MLFOqftiWEJEacyuysNkY","visualization","1e8c2518-f960-429e-99d2-e90decb3abb0","7ae95211-71dd-484e-8538-2c625315eb56"
7,"Interactive micro-site that display's the data from the report. ","World Humanitarian Data and Trends Micro-site","http://www.unocha.org/data-and-trends-2014/","2014-12-05T15:28:01.112312","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2014-12-06-at-12.05.29-PM.png","visualization","ed77fab4-bab5-4786-97f7-f009471aed03","154de241-38d6-47d3-a77f-0a9848a61df3"
29,"Map shows the location and status of the Ebola Treatment Units. Daily case movement/numbers are shown for each district, with 7/14/21 day totals below.","Sierra Leone ETU Locations","http://ebolageonode.org/documents/472/download","2014-12-05T19:15:28.944366","https://docs.hdx.rwlabs.org/wp-content/uploads/unmeer_map.png","visualization","cd33c4d3-8a49-4208-9439-56d09c79d390","154de241-38d6-47d3-a77f-0a9848a61df3"
0,"Test","Test gallery item","http://example.com","2014-12-22T15:49:06.515577","","visualization","83fea596-50c8-48c8-8336-9c066a02bf05","a151f694-4e04-4852-aa3b-81994fe36c2f"
1,"The long-running armed conflict in Colombia continues to cause forced displacement, landmine contamination, sexual violence and the recruitment of children and adolescents by non-state armed groups. ","Humanitarian Snapshot October 2014","http://www.salahumanitaria.co/sites/www.salahumanitaria.co/files/snapshot_colombia_EN_Oct_2014_conflict.pdf","2014-12-24T15:04:04.790347","https://farm8.staticflickr.com/7550/15909544137_c9d1f5761b_o_d.jpg","visualization","76ae9fe9-5bbc-4d0c-bc01-75d46f279326","9e33f172-ada0-4534-a0e6-f068db9553e2"
1,"Número de Acciones bélicas registradas en el Sistema de Información Monitor Humanitario entre Enero 2010 y Noviembre 2014","Acciones bélicas","https://docs.google.com/spreadsheets/d/1FAhBfKS4ttJyUUgM2NRuYFk4XD0csCMcGbAfgAFGHpc/pubchart?oid=1688581265&format=interactive","2014-12-24T15:36:27.017949","https://farm8.staticflickr.com/7478/16093612391_4b46612510_o_d.jpg","visualization","519ab710-0eab-4fdf-86cd-63049a3eb915","9e33f172-ada0-4534-a0e6-f068db9553e2"
3,"Número de personas secuestradas entre Noviembre de 2010 y Septiembre 2014","Número de secuestros mensuales 2010-2014","https://docs.google.com/spreadsheets/d/1FAhBfKS4ttJyUUgM2NRuYFk4XD0csCMcGbAfgAFGHpc/pubchart?oid=1921198997&format=interactive","2014-12-23T17:55:13.682454","https://farm9.staticflickr.com/8603/15472857934_d83ffdcfc3_o_d.jpg","visualization","5bae3859-2a39-4392-91d1-a08e8745bc39","9e33f172-ada0-4534-a0e6-f068db9553e2"
4,"This visual shows the value of sub-national data.","The value of sub-national data","http://public.tableausoftware.com/profile/kevin.lynch#!/vizhome/WFPFoodSecurityv1_5/HDXProductLaunch","2014-07-15T14:50:07.716647","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2014-07-15-at-10.16.29-AM.png","visualization","7633eb80-4ebf-43ae-8613-0771dc93e66d","23b4c749-bd1b-499c-a8f1-8d76240a534d"
4,"This interactive graphs depict the proportion of households characterized by poor or borderline food consumption across selected countries. ","WFP VAM visualization in Tableau","https://public.tableausoftware.com/profile/kevin.lynch#!/vizhome/WorldFoodProgrammeFoodSecurityAnalysis/InteractiveView","2014-07-15T14:46:54.900281","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2014-07-15-at-10.14.55-AM.png","visualization","656ca47c-44df-4684-8237-4e6017986f4c","23b4c749-bd1b-499c-a8f1-8d76240a534d"
104,"A visualisation of the Ebola data from WHO","West Africa Ebola Outbreak Visualisation","http://docs.hdx.rwlabs.org/west-africa-ebola-outbreak-visualization/","2014-09-19T18:22:25.259881","https://docs.hdx.rwlabs.org/wp-content/uploads/Screen-Shot-2014-11-05-at-5.43.32-PM.png","visualization","1218fbcc-f650-49c5-8762-dbf78a4d3e09","7d7f5f8d-7e3b-483a-8de1-2b122010c1eb"
1,"People in need disaggregated by groups: persons affected by natural disasters, number of people with access constraints, confined persons,  host communities, IDPs and others.","People in need 2015","https://docs.google.com/spreadsheets/d/1XNqA2tbW_aZHsDHZKyO_xjHQfQRr7sBZbeR6Rpuhb_s/edit#gid=1048289829","2014-12-24T16:17:33.955107","https://farm8.staticflickr.com/7517/16069990766_e88f78338e_o_d.jpg","visualization","b4fc4d61-3cd2-4516-a10e-e6d2bffef569","9e33f172-ada0-4534-a0e6-f068db9553e2"
1,"Mapa de cálculo del Índice de Riesgo de Situación Humanitaria (IRSH) a nivel municipal para 2013.","Índice de Riesgo de Situación Humanitaria","https://farm9.staticflickr.com/8649/16028429811_bd5ba7d359_o_d.png","2014-12-15T20:27:28.930259","https://farm9.staticflickr.com/8649/16028429811_bd5ba7d359_o_d.png ","visualization","308de608-09ed-4abb-a988-2ca01ff30372","9e33f172-ada0-4534-a0e6-f068db9553e2"
8,"ArcGIS map of health facilities in Liberia.","Interactive Map of Health Facilities in Liberia","http://www.arcgis.com/home/webmap/viewer.html?webmap=376e85c96d48448b9f569b01bbbda2bf&extent=-13.4849,3.903,-5.3879,8.9994","2014-10-25T19:10:45.763960","https://docs.hdx.rwlabs.org/wp-content/uploads/liberia_health_facilities.png","Viz","b20a47df-3796-4fb4-9801-f5ba2d491d3e","154de241-38d6-47d3-a77f-0a9848a61df3"
4,"","kenya county Per Capita health Spending ","https://public.tableausoftware.com/views/HealthSpendingPercapitabyPopulation/Sheet1?:embed=y&:display_count=no","2015-01-06T14:44:01.445961","https://www.dropbox.com/s/h0479h25bpcrc98/County_health_Per_Capita.PNG?dl=1","visualization","8fe64d73-dffb-4f97-a29f-96b21bdcc8b2","2caaab46-03b2-4fdd-a841-99c9835cba00"
4,"","INFORM","http://www.inform-index.org/Results/Country-profiles","2015-01-13T19:19:17.353662","http://docs.hdx.rwlabs.org/wp-content/uploads/inform..png","application","25bb47cb-8301-47ed-a49e-ba573f64e2b9","23b4c749-bd1b-499c-a8f1-8d76240a534d"
2,"","Mali Refugee Camp (as of 9 Sep 2014)","http://cdb.io/17IHXGQ","2015-01-14T22:27:24.318327","https://docs.hdx.rwlabs.org/wp-content/uploads/201502201719.png","visualization","0995683d-f081-4b7a-a85e-eac1e65368de","d9325072-bb0f-46e5-8fd0-49bbf67b689e"
1,"The Global Multidimensional Poverty Index (MPI) Interactive Databank enables you to see at a glance results of OPHI's 2014/2015 analysis of acute poverty in 110 developing countries around the world.","Global MPI Interactive Databank","http://www.dataforall.org/dashboard/ophi/index.php/","2015-01-13T19:38:27.500966","http://docs.hdx.rwlabs.org/wp-content/uploads/Global-MPI-Interactive-Databank-Dashboard.png","visualization","a5976c77-7225-4159-8e4d-63394783987d","7d7f5f8d-7e3b-483a-8de1-2b122010c1eb"
9,"A web-application that loads a datafile from the HDX Repository and display the content of it. 

The application was developed by [Dominik Kalisch](http://www.kalisch.biz/) and will soon be made open-source through his [GitHub account](https://github.com/dkalisch/).","Data Explorer","http://hdx.iao.fraunhofer.de/?file=PVE130_baseline.xlsx","2014-05-13T14:15:25.019561","https://docs.hdx.rwlabs.org/wp-content/uploads/generic_app_image.png","application","1555c6ea-7207-467a-919f-e797936de17d","154de241-38d6-47d3-a77f-0a9848a61df3"
8,"Analysis and visualization","Dynamic Analysis and Reporting tool","http://www.dart.jips.org/","2014-12-03T19:37:23.855754","http://docs.hdx.rwlabs.org/wp-content/uploads/JIPS.png","visualization","a3b5dc1d-7e4d-4500-8ed4-25e5a11371b7","23b4c749-bd1b-499c-a8f1-8d76240a534d"
84,"Ebola GeoNobe is a partnership platform for sharing geospatial data, analysis and maps related to the Ebola emergency response","Ebola GeoNode","http://ebolageonode.org/","2014-11-20T20:32:39.075883","http://docs.hdx.rwlabs.org/wp-content/uploads/ebolageonode.png","application","c7f7ef4a-5978-4b8c-875f-9a55d401d497","7d7f5f8d-7e3b-483a-8de1-2b122010c1eb"
1,"The Global Multidimensional Poverty Index (MPI) Interactive Databank enables you to see at a glance results of OPHI's 2014/2015 analysis of acute poverty in 110 developing countries around the world.","Global MPI Interactive Databank","http://www.dataforall.org/dashboard/ophi/index.php/","2015-01-14T14:34:07.426004","http://docs.hdx.rwlabs.org/wp-content/uploads/Global-MPI-Interactive-Databank-Dashboard.png","visualization","a31c790b-5f31-4cf3-ab5d-af0c9c2d22c2","7d7f5f8d-7e3b-483a-8de1-2b122010c1eb"
1,"The Global Multidimensional Poverty Index (MPI) Interactive Databank enables you to see at a glance results of OPHI's 2014/2015 analysis of acute poverty in 110 developing countries around the world.","Global MPI Interactive Databank","http://www.dataforall.org/dashboard/ophi/index.php/","2015-01-14T14:32:49.948710","http://docs.hdx.rwlabs.org/wp-content/uploads/Global-MPI-Interactive-Databank-Dashboard.png","visualization","36e0b4c9-298e-4816-bf77-baee22b14011","7d7f5f8d-7e3b-483a-8de1-2b122010c1eb"
1,"The Global Multidimensional Poverty Index (MPI) Interactive Databank enables you to see at a glance results of OPHI's 2014/2015 analysis of acute poverty in 110 developing countries around the world.","Global MPI Interactive Databank","http://www.dataforall.org/dashboard/ophi/index.php/","2015-01-14T14:34:05.158250","http://docs.hdx.rwlabs.org/wp-content/uploads/Global-MPI-Interactive-Databank-Dashboard.png","visualization","d1c7557d-4da9-4456-8fd3-20ac43edff0b","7d7f5f8d-7e3b-483a-8de1-2b122010c1eb"
3,"IASC global cluster list page on humanitarianresponse.info","Global Cluster List","http://www.humanitarianresponse.info/coordination/clusters/global","2015-01-22T20:06:01.417130","http://docs.hdx.rwlabs.org/wp-content/uploads/hrinfo-coord-clusters-global.jpg","visualization","c448fe75-cc82-456c-b901-4b1dcbd5c5cb","7d7f5f8d-7e3b-483a-8de1-2b122010c1eb"
18,"Sierra Leone: Cumulative Case & New cases in the last 21, 14 and 7 days
4 map frames which are updated daily from the NERC in Freetown","Sierra Leone: Cumulative Case & New Cases in last 21, 14 and 7 days","http://ebolageonode.org/documents/473/download","2015-01-07T22:47:26.505311","http://docs.hdx.rwlabs.org/wp-content/uploads/UNMEER020_SLE_CaseData_21d14d7d_v53.pdf.png","visualization","a6e0d3d8-e568-432a-932b-a7aa320e9054","7d7f5f8d-7e3b-483a-8de1-2b122010c1eb"
